"NOME_PESSOA","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"LUIZ FABIANO LIMA TELES","898004049897395",,,"2013-04-05","JAYNNE HELENA DE SOUSA LIMA","4714","2019-07-22","2019-12","13",,,,,,,,,,
"KAUANNE VITORIA LIMA MENDES","898005152801398",,,"2016-12-06","JAYNNE HELENA DE SOUSA LIMA","4718","2019-06-12","2019-12","13",,,,"51.8",,,,,,
"GABRIEL HENRIQUE SANTOS CHERES","898004801406213",,,"2015-05-22","TATIANA FERNANDA SANTOS CHERES","6858","2019-03-11","2019-12","13",,,,,,,,,,
"ISABELLY DA SILVA LEAO","898005110976289",,,"2015-07-24","LUNA COSTA LEAO","5782","2019-02-22","2019-12","13",,,,,,,,,,
"VICTOR GABRIEL FERNANDES LIMA","898004544476838",,,"2013-11-10","GILVANEIDE FERNANDES DA SILVA","5787","2018-05-28","2019-12","13",,,,,,,,,,
"VICTOR GABRIEL FERNANDES LIMA","898004544476838",,,"2013-11-10","GILVANEIDE FERNANDES DA SILVA","5787","2018-09-05","2019-12","13",,,,"55","1.62",,,,,
"KAEMYLLY SHOFHIA MENEZES BARBOSA","898004164076579",,,"2013-11-22","THAYHALLA FRANCISCA CUNHA MENEZES","4735","2018-11-13","2019-12","13",,,,,,,,,,
"DAVI TAVARES MIRANDA","705409412193493","07609456241",,"2016-11-06","FRANCIANE SAMPAIO MIRANDA","4753","2018-09-17","2019-12","13",,,,,,,,,,
"DAVI TAVARES MIRANDA","705409412193493","07609456241",,"2016-11-06","FRANCIANE SAMPAIO MIRANDA","4753","2018-10-15","2019-12","13",,,,,,,,,,
"DAVI TAVARES MIRANDA","705409412193493","07609456241",,"2016-11-06","FRANCIANE SAMPAIO MIRANDA","4753","2019-06-19","2019-12","13",,,,,,,,,,
"DAVI TAVARES MIRANDA","705409412193493","07609456241",,"2016-11-06","FRANCIANE SAMPAIO MIRANDA","4753","2019-02-26","2019-12","13",,,,,,,,,,
"ALESSANDRO CONCEICAO MORAES","708708133752993","06992602217",,"2014-07-09","MARIA CONCEICAO DA COSTA","5383","2018-12-11","2019-12","13",,,,"71.6",,,,,,
"DANYEL LUIZ COSTA ARAUJO","898004817744938",,,"2015-01-25","JULIANA COSTA ARAUJO","5396","2018-01-19","2019-12","13",,,,"53","1.5",,,,,
"DANYEL LUIZ COSTA ARAUJO","898004817744938",,,"2015-01-25","JULIANA COSTA ARAUJO","5396","2019-11-27","2019-12","13",,,,"55.3","1.53",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-01-24","2019-12","13",,,,"58","1.51",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-06-11","2019-12","13",,,,,,,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-07-20","2019-12","13",,,,"62","1.55",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-08-22","2019-12","13",,,,"61","1.56",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-10-29","2019-12","13",,,,"61","1.59",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2018-12-10","2019-12","13",,,,,,,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2019-03-27","2019-12","13",,,,"64","1.6",,,,,
"JOSE MIGUEL DE SOUZA SOARES","898004804293495",,,"2015-06-17","ELIZA GISELE PEREIRA DE SOUZA","6092","2019-03-11","2019-12","13",,,,"61","1.52",,,,,
"VALENTINA GIMENEZ FEITOSA","898005150235387",,,"2016-10-22","GILDETE DO NASCIMENTO GIMENEZ","6101","2018-01-24","2019-12","13",,,,,,,,,,
"VALENTINA GIMENEZ FEITOSA","898005150235387",,,"2016-10-22","GILDETE DO NASCIMENTO GIMENEZ","6101","2018-12-03","2019-12","13",,,,,,,,,,
"VITORIA IZABELLY MONTEIRO COSTA","898005101969461",,,"2016-03-05","JECILDA MONTEIRO DE SOUZA","5834","2018-08-20","2019-12","13",,,,"70","1.86",,,,,
"MARIA ALICE BRITO ALEXANDRE","898004886631306",,,"2015-11-23","ALAIDE BRITO MIRANDA","5883","2018-10-02","2019-12","13",,,,,,,,,,
"JULIANA LARA TEIXEIRA ROBERTO","898004004726656",,,"2013-03-16","MARIA DE JESUS TEIXEIRA DOS SANTOS","4813","2019-10-07","2019-12","13",,,,,,,,,,
"MACEDO GUILHERME KAITAN","898005130700122",,,"2016-08-01","ROMELIA LIA DA SILVA KAITAN","4834","2018-10-02","2019-12","13",,,,,,,,,,
"MACEDO GUILHERME KAITAN","898005130700122",,,"2016-08-01","ROMELIA LIA DA SILVA KAITAN","4834","2018-11-21","2019-12","13",,,,,,,,,,
"SARA DE SOUZA FERREIRA","898005107816098",,,"2016-04-22","CLEICIANE EDUARDO DE SOUZA","4838","2019-09-13","2019-12","13",,,,,,,,,,
"NANDA GUERREIRO FONSECA","702601778804646","07105839236",,"2014-09-03","LARISSA GUERREIRO FONSECA","4839","2018-09-10","2019-12","13",,,,,,,,,,
"NANDA GUERREIRO FONSECA","702601778804646","07105839236",,"2014-09-03","LARISSA GUERREIRO FONSECA","4839","2019-10-14","2019-12","13",,,,,,,,,,
"BRYAN NICOLLAS DE SOUSA PINHO","898004941196351",,,"2015-12-06","TERESA CRISTINA DE SOUSA FLORENTINO","5462","2018-12-11","2019-12","13",,,,"68",,,,,,
"BRYAN NICOLLAS DE SOUSA PINHO","898004941196351",,,"2015-12-06","TERESA CRISTINA DE SOUSA FLORENTINO","5462","2019-06-24","2019-12","13",,,,,,,,,,
"MAVINE DAIRA LEAO PEREIRA","898005169994305",,,"2017-04-25","MARIA DARC LEAO PEREIRA","6190","2018-12-17","2019-12","13",,,,"101","1.72",,,,,
"SAMUEL MONTEIRO DUTRA","703107316938860","05914877210",,"2015-10-30","VANICE MONTEIRO REPOLHO","6191","2018-11-05","2019-12","13",,,,,,,,,,
"AYLLA VITORIA SILVA DA CRUZ","898005106923842",,,"2016-02-22","MARIA SILVA DE SOUZA","4860","2018-08-23","2019-12","13",,,,,,,,,,
"CALEBE KAIQUE ALEIXO PERSAUD","898004177008119",,,"2014-05-24","LEICILANE DA SILVA ALEIXO","5516","2018-08-21","2019-12","13",,,,,,,,,,
"TEREZA VITORIA GONCALVES FRANCA","898005108220016",,,"2016-02-15","KAROLYNNE THAYS FERREIRA GONCALVES","6233","2018-12-12","2019-12","13",,,,"57","1.74",,,,,
"EMANUELLE LIMA MATOS","898004611989676",,,"2015-01-05","ANTONIA MATOS SOUSA","5945","2019-11-29","2019-12","13",,,,"18.1",,,,,,
"JACKSUEL SOUZA DOS SANTOS","898004146444987",,,"2013-12-11","GESSICA CRUZ DE SOUZA","4925","2018-12-13","2019-12","13",,,,"76",,,,,,
"JACKSUEL SOUZA DOS SANTOS","898004146444987",,,"2013-12-11","GESSICA CRUZ DE SOUZA","4925","2019-06-03","2019-12","13",,,,,,,,,,
"ALEX SOUSA CRUZ","898004545350625",,,"2014-08-26","CAROLINA ADRIANA CRUZ","5545","2018-10-15","2019-12","13",,,,"75.4",,,,,,
"MARIA HELLENA FERNANDES DE SOUSA","898004998713754",,,"2016-02-27","FRANCISCA TAYNARA PEREIRA DE SOUSA","5564","2018-03-16","2019-12","13",,,,,,,,,,
"DAVI MATEUS ALVES","898005129101601",,,"2015-09-18","SIMONE MATEUS DE OLIVEIRA","5578","2019-06-19","2019-12","13",,,,"13.2",,,,,,
"DAVI YURI ANDRADE BARROS","898004631886392",,,"2014-10-24","SANDRA MARINHO ANDRADE","6263","2018-06-11","2019-12","13",,,,"68","1.62",,,,,
"DAVI YURI ANDRADE BARROS","898004631886392",,,"2014-10-24","SANDRA MARINHO ANDRADE","6263","2018-09-03","2019-12","13",,,,"68","1.62",,,,,
"PIETRA EMANUELLY LIMA CARVALHO","898004802584565",,,"2015-03-16","ROSIANE PEREIRA LIMA","4933","2018-02-22","2019-12","13",,,,"58.6","1.4",,,,,
"PIETRA EMANUELLY LIMA CARVALHO","898004802584565",,,"2015-03-16","ROSIANE PEREIRA LIMA","4933","2019-09-30","2019-12","13",,,,"56.6",,,,,,
"TAUA BARBOSA DOS SANTOS","898004097115253",,,"2013-09-30","LIGIANE NASCIMENTO BARBOSA","4950","2018-11-23","2019-12","13",,,,,,,,,,
"ANA KEROLEN OLIVEIRA DA SILVA","898005150349218",,,"2017-01-15","KENIA OLIVEIRA DA SILVA","5611","2019-11-07","2019-12","13",,,,"15.4","0.92",,,,,
"RUAN SILVA NOBRE","704304588411890","05571590246",,"2016-08-24","DANIELLE SILVA NOBRE","5616","2018-01-09","2019-12","13",,,,"74.7","1.44",,,,,
"YANNE ANGELIS DOS SANTOS PESSOA","898004113104982",,,"2013-09-24","LAYSSA TAINAN ALMEIDA PESSOA","6327","2018-10-22","2019-12","13",,,,"38","1.37",,,,,
"LEONARDO DIAS","709602669735374",,,"2017-06-19","MATILDE FERREIRA DIAS","6009","2018-11-07","2019-12","13",,,,"102","1.51",,,,,
"JULIA ISABELLE COSTA DIAS","702805172919469","07169476258",,"2014-12-08","JOCELIA BARRETO COSTA","8795","2018-02-27","2019-12","13",,,,,,,,,,
"WENZO CAUA DIAS AMORIM","898004818212662",,,"2014-09-17","CARLA DIAS MENDES","8804","2018-01-19","2019-12","13",,,,"56","1.62",,,,,
"JOAO MIGUEL VIEIRA ARAUJO","703402228480016","06940138200",,"2014-10-25","ROSILAN VIEIRA MARTINS","8837","2018-05-09","2019-12","13",,,,"77.6","1.5",,,,,
"JOAO MIGUEL VIEIRA ARAUJO","703402228480016","06940138200",,"2014-10-25","ROSILAN VIEIRA MARTINS","8837","2019-01-18","2019-12","13",,,,"76.6","1.51",,,,,
"YVES PIETRO SOUZA BARBOSA","898004867241913",,,"2013-02-01","THAYANE LAYLA SOUZA DE OLIVEIRA","9494","2019-03-26","2019-12","13",,,,,,,,,,
"VINICIUS EDUARDO CRUZ PEREIRA","703009815498575",,,"2016-12-09","OCILENE ANDRADE CRUZ","7526","2019-10-29","2019-12","13",,,,,,,,,,
"ANNA LUIZA VIEIRA CARVALHO","898004227994332",,,"2013-12-04","CRISTINA VIEIRA COARVALHO","9542","2018-01-04","2019-12","13",,,,,,,,,,
"ANNA LUIZA VIEIRA CARVALHO","898004227994332",,,"2013-12-04","CRISTINA VIEIRA COARVALHO","9542","2018-01-23","2019-12","13",,,,"83.3","1.65",,,,,
"ANNA LUIZA VIEIRA CARVALHO","898004227994332",,,"2013-12-04","CRISTINA VIEIRA COARVALHO","9542","2018-01-11","2019-12","13",,,,,,,,,,
"ANNA LUIZA VIEIRA CARVALHO","898004227994332",,,"2013-12-04","CRISTINA VIEIRA COARVALHO","9542","2019-05-20","2019-12","13",,,,,,,,,,
"ANNA LUIZA VIEIRA CARVALHO","898004227994332",,,"2013-12-04","CRISTINA VIEIRA COARVALHO","9542","2019-11-25","2019-12","13",,,,,,,,,,
"ARTHUR GABRIEL EL DE SOUZA FERREIRA","706401111365881",,,"2014-08-16","ALINE NINIVE DE SOUZA","8256","2018-07-31","2019-12","13",,,,,,,,,,
"ARTHUR GABRIEL EL DE SOUZA FERREIRA","706401111365881",,,"2014-08-16","ALINE NINIVE DE SOUZA","8256","2018-08-23","2019-12","13",,,,"56.4","1.57",,,,,
"LUIZ GUSTAVO MORENO SILVA","898005114747063",,,"2013-11-13","NATASHA NIRAXA MORENO REIS","9575","2018-02-20","2019-12","13",,,,"62.2","1.55",,,,,
"LUIZ GUSTAVO MORENO SILVA","898005114747063",,,"2013-11-13","NATASHA NIRAXA MORENO REIS","9575","2018-09-13","2019-12","13",,,,"61.1",,,,,,
"HEITOR EMANUEL DE FRANCA AMURIM","898004881748833",,,"2015-10-29","MARILUCE MARIA DE FRANCA AMURIM","8299","2018-06-06","2019-12","13",,,,,,,,,,
"LUCAS EDUARDO FERREIRA TRINDADE","700500149208553",,,"2013-03-07","LUCILENE SANTOS FERREIRA","8324","2019-06-12","2019-12","13",,,,,,,,,,
"PEDRO HENRIQUE DE JESUS","898004216832115",,,"2013-08-18","CLEUDIANE FERREIRA DE JESUS","9743","2018-03-22","2019-12","13",,,,"73.9","1.58",,,,,
"PEDRO HENRIQUE DE JESUS","898004216832115",,,"2013-08-18","CLEUDIANE FERREIRA DE JESUS","9743","2018-04-03","2019-12","13",,,,"74.6","1.58",,,,,
"PEDRO HENRIQUE DE JESUS","898004216832115",,,"2013-08-18","CLEUDIANE FERREIRA DE JESUS","9743","2018-08-13","2019-12","13",,,,"75.1","1.58",,,,,
"PEDRO HENRIQUE DE JESUS","898004216832115",,,"2013-08-18","CLEUDIANE FERREIRA DE JESUS","9743","2018-08-28","2019-12","13",,,,,,,,,,
"IZABELLY RANGEL DA COSTA DE FREITAS","700708903486976","04168668240",,"2013-01-28","GILCILENE DA COSTA DE PAULO","8398","2019-04-02","2019-12","13",,,,,,,,,,
"NICOLLAS MIGUEL ALMEIDA DA SILVA","898004993767554",,,"2016-02-07","ROSANA ALMEIDA DA SILVA","7740","2018-05-07","2019-12","13",,,,"46.5","1.56",,,,,
"ENZO CAETANO SILVA","704001866191265","08141470205",,"2014-12-06","YSTEFANY SILVA AGUIAR","7748","2018-11-21","2019-12","13",,,,,,,,,,
"AGHATA EMANUELLY SILVA SOARES","898004996219124",,,"2015-11-01","VANESSA RODRIGUES SILVA","7755","2019-08-21","2019-12","13",,,,,,,,,,
"LUIZ GUSTAVO ANDRADE PEREIRA","898004813534548",,,"2014-02-27","LUANA ANDRADE GALVAO","8416","2019-10-23","2019-12","13",,,,,,,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2018-01-22","2019-12","13",,,,"65.2","1.43",,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2018-01-29","2019-12","13",,,,"67.7","1.45",,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2018-02-26","2019-12","13",,,,"66.6","1.43",,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2018-04-12","2019-12","13",,,,"66.7","1.43",,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2018-08-17","2019-12","13",,,,,,,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2019-08-16","2019-12","13",,,,,,,,,,
"ALINE LAYNNE DA SILVA SOUSA","898003426355967",,,"2017-08-14","SEVERINA DA SILSSVA SOUSA","9708","2019-09-16","2019-12","13",,,,,,,,,,
"MARIA EMANUELLE PINHEIRO DE SOUSA","898004140982561",,,"2013-11-22","CARLA PATRICIA PINHEIRO SANTANA","9718","2018-03-13","2019-12","13",,,,,,,,,,
"MARIA EMANUELLE PINHEIRO DE SOUSA","898004140982561",,,"2013-11-22","CARLA PATRICIA PINHEIRO SANTANA","9718","2019-08-01","2019-12","13",,,,,,,,,,
"STEFFI ISABELLA TRAJANO ANDRADE","898004991822272",,,"2016-01-03","AUREA TRAJANO ANDRADE","9121","2018-01-15","2019-12","13",,,,"82.3","1.77",,,,,
"STEFFI ISABELLA TRAJANO ANDRADE","898004991822272",,,"2016-01-03","AUREA TRAJANO ANDRADE","9121","2018-01-09","2019-12","13",,,,"82.3","1.77",,,,,
"STEFFI ISABELLA TRAJANO ANDRADE","898004991822272",,,"2016-01-03","AUREA TRAJANO ANDRADE","9121","2018-02-16","2019-12","13",,,,"80.6",,,,,,
"STEFFI ISABELLA TRAJANO ANDRADE","898004991822272",,,"2016-01-03","AUREA TRAJANO ANDRADE","9121","2018-03-22","2019-12","13",,,,"80.5","1.75",,,,,
"SOPHIA DA SILVA CASTRO","898005152384959",,,"2016-05-02","NEILIANE DO NASCIMENTO SILVA","7804","2018-12-14","2019-12","13",,,,,,,,,,
"THIAGO GUILHERME VALENTIM PIMENTEL","702407536964622","04550999284",,"2014-07-09","MARCIA DE SOUZA PIMENTEL","9159","2019-01-15","2019-12","13",,,,"167","1.06",,,,,
"THIAGO GUILHERME VALENTIM PIMENTEL","702407536964622","04550999284",,"2014-07-09","MARCIA DE SOUZA PIMENTEL","9159","2019-11-11","2019-12","13",,,,,,,,,,
"SOFIA DE SOUSA SIQUEIRA","700006215750403",,,"2013-09-18","ISABEL SOARES SIQUEIRA","9168","2018-01-23","2019-12","13",,,,"74","1.57",,,,,
"ANA VITORIA ROSA VALADARES","898004869444676",,,"2015-09-09","IRAIDES DE SOUZA VALADARES","7189","2018-06-08","2019-12","13",,,,,,,,,,
"ANA JULIA RODRIGUES DA SILVA","700203957385620","06801551205",,"2016-03-05","JAQUELINE COELHO RODRIGUES","8557","2018-10-29","2019-12","13",,,,"63.4","1.58",,,,,
"MATEUS JACKSON SOUZA DA SILVA","898005131776548",,,"2016-08-19","LAURA BOAVENTURA DE SOUZA","7295","2018-01-02","2019-12","13",,,,"62","1.55",,,,,
"MATEUS JACKSON SOUZA DA SILVA","898005131776548",,,"2016-08-19","LAURA BOAVENTURA DE SOUZA","7295","2018-07-06","2019-12","13",,,,,,,,,,
"ANA CLARA LIMA SILVA","898004089940305",,,"2013-01-14","MARTA DA SILVA LIMA","9296","2019-02-07","2019-12","13",,,,,,,,,,
"ARTHUR VINICIUS DE SOUSA MOTA","898004995072685",,,"2015-09-06","SUELLEN MOTA OLIVEIRA","7992","2019-03-21","2019-12","13",,,,,,,,,,
"ARTHUR VINICIUS DE SOUSA MOTA","898004995072685",,,"2015-09-06","SUELLEN MOTA OLIVEIRA","7992","2019-09-25","2019-12","13",,,,,,,,,,
"ANTONNY CAEIRO BRANDAO LINDOSO","898004879620949",,,"2014-12-18","JHANNYELEN DE ARAUJO LINDOSO","8021","2018-01-29","2019-12","13",,,,,,,,,,
"RIAN GUILHERME DIAS ARAUJO","898004211827423",,,"2013-10-22","ANDREZA COSTA ARAUJO","8710","2019-05-20","2019-12","13",,,,,,,,,,
"GABRIEL CONCEICAO SILVA","898005169143739",,"16484928224","2017-02-08","MARIA RITA DOS SANTOS DA CONCEICAO","9383","2019-07-30","2019-12","13",,,,,,,,,,
"GABRIEL CONCEICAO SILVA","898005169143739",,"16484928224","2017-02-08","MARIA RITA DOS SANTOS DA CONCEICAO","9383","2019-11-04","2019-12","13",,,,,,,,,,
"GABRIEL CONCEICAO SILVA","898005169143739",,"16484928224","2017-02-08","MARIA RITA DOS SANTOS DA CONCEICAO","9383","2019-11-21","2019-12","13",,,,,,,,,,
"ALAM BOSQUILHA COSTA CHAVES","898004669483228",,,"2014-11-14","ANA PAULA COSTA NASCIMENTO","7426","2018-11-22","2019-12","13",,,,"52",,,,,,
"ALAM BOSQUILHA COSTA CHAVES","898004669483228",,,"2014-11-14","ANA PAULA COSTA NASCIMENTO","7426","2019-06-04","2019-12","13",,,,,,,,,,
"ALAM BOSQUILHA COSTA CHAVES","898004669483228",,,"2014-11-14","ANA PAULA COSTA NASCIMENTO","7426","2019-02-14","2019-12","13",,,,"52.9",,,,,,
"ALAM BOSQUILHA COSTA CHAVES","898004669483228",,,"2014-11-14","ANA PAULA COSTA NASCIMENTO","7426","2019-06-04","2019-12","13",,,,,,,,,,
"ALAM BOSQUILHA COSTA CHAVES","898004669483228",,,"2014-11-14","ANA PAULA COSTA NASCIMENTO","7426","2019-11-28","2019-12","13",,,,"54.3",,,,,,
"SOPHIE MAYSONNAVE ALMEIDA","898004996372771",,,"2015-12-19","ELISEUDA MAYSONNAVE ALMEIDA","8111","2019-10-09","2019-12","13",,,,,,,,,,
"ARTHUR GAEL LIMA VASCONCELOS","898004200440565",,,"2013-07-18","TANIA MARA LIMA SILVA","8124","2018-06-07","2019-12","13",,,,"61.3","1.59",,,,,
"ARTHUR GAEL LIMA VASCONCELOS","898004200440565",,,"2013-07-18","TANIA MARA LIMA SILVA","8124","2019-06-06","2019-12","13",,,,,,,,,,
"SOPHIA BANDEIRA DOS SANTOS","898004525381088",,,"2014-01-01","LEUDIANA BANDEIRA DOS SANTOS","10407","2018-01-03","2019-12","13",,,,"72.8","1.59",,,,,
"SOPHIA BANDEIRA DOS SANTOS","898004525381088",,,"2014-01-01","LEUDIANA BANDEIRA DOS SANTOS","10407","2018-01-09","2019-12","13",,,,"72.4","1.6",,,,,
"SOPHIA BANDEIRA DOS SANTOS","898004525381088",,,"2014-01-01","LEUDIANA BANDEIRA DOS SANTOS","10407","2018-02-15","2019-12","13",,,,,,,,,,
"SOPHIA BANDEIRA DOS SANTOS","898004525381088",,,"2014-01-01","LEUDIANA BANDEIRA DOS SANTOS","10407","2018-09-05","2019-12","13",,,,"71.5","1.58",,,,,
"GABRIEL DA SILVA GRITZENCO","898004118703752",,,"2014-01-10","KASSIA REGINA DE SOUSA SILVA","10411","2019-01-23","2019-12","13",,,,"85.2","1.74",,,,,
"ARTHUR GABRIEL SANTOS PACHECO","898005160941721",,,"2017-03-15","ANA CRISTINA DOS SANTOS","11063","2017-12-13","2019-12","13",,,,"80.4","1.53",,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2017-12-18","2019-12","13",,,,,,,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2018-03-26","2019-12","13",,,,,,,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2018-06-04","2019-12","13",,,,"74.9","1.58",,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2018-11-26","2019-12","13",,,,,,,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2019-05-07","2019-12","13",,,,"74",,,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2019-08-09","2019-12","13",,,,"73.9",,,,,,
"ANTHONY VINICIUS NASCIMENTO DA SILVA","898004195842974",,,"2014-05-07","ANA FRANCISCA DA SILVA","11076","2019-10-21","2019-12","13",,,,"75.7",,,,,,
"KELVIN GABRIEL DA SILVA BARRETO","704802009991346",,,"2013-09-24","SILVANIA BARBOSA DA SILVA","12042","2019-08-13","2019-12","13",,,,"77.7",,,,,,
"KELVIN GABRIEL DA SILVA BARRETO","704802009991346",,,"2013-09-24","SILVANIA BARBOSA DA SILVA","12042","2019-05-06","2019-12","13",,,,"79.8",,,,,,
"ANTONIO ALEXANDRE SOUZA SANTOS","708007886267621","06629545214","23686944703","2014-08-26","ERICA DE SOUZA SILVA","11377","2017-12-11","2019-12","13",,,,,,,,,,
"ANTONIO ALEXANDRE SOUZA SANTOS","708007886267621","06629545214","23686944703","2014-08-26","ERICA DE SOUZA SILVA","11377","2018-01-08","2019-12","13",,,,"73.2","1.5",,,,,
"ANTONIO ALEXANDRE SOUZA SANTOS","708007886267621","06629545214","23686944703","2014-08-26","ERICA DE SOUZA SILVA","11377","2018-02-05","2019-12","13",,,,,,,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-01-04","2019-12","13",,,,"77","1.59",,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-03-01","2019-12","13",,,,"76.9","1.57",,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-04-11","2019-12","13",,,,"76.4","1.58",,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-05-16","2019-12","13",,,,,,,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-08-03","2019-12","13",,,,,,,,,,
"THAYLA GABRIELY CASTRO DE JESUS","898004876405079",,,"2015-10-22","DESZIANE DA SILVA JESUS","11136","2018-12-10","2019-12","13",,,,"82.2",,,,,,
"CLARISSE VICTORIA SABINO TAVARES","898004801674919",,,"2014-03-26","JESSICA ALINE SABINO ARAUJO DE AQUINO","11446","2019-04-15","2019-12","13",,,,,,,,,,
"AGATHA CRISTINATEIXEIRA DOS SANTOS","898004538947344",,,"2014-10-01","ANDRESA TEIXEIRA OLIVEIRA","10573","2019-04-09","2019-12","13",,,,"20.4","1.1",,,,,
"ESTER RADASHA SAMPAIO DA SILVA","898005166722932",,,"2017-02-24","ANDRESSA DA SILVA SAMPAIO RIBEIRO","11559","2019-11-27","2019-12","13",,,,"48.4","1.48",,,,,
"CECILIA DA SILVA ARAUJO","898004993334585",,,"2015-03-11","SHIRLEY DIAS DA SILVA","11288","2019-09-16","2019-12","13",,,,,,,,,,
"ELIAS MACHADO MAGALHAES","898004995329724",,,"2015-12-28","HELENA BRANDAO MAGALHAES","11292","2018-04-16","2019-12","13",,,,,,,,,,
"VICTOR MIGUEL BARBOSA DA SILVA","898005150967426",,,"2016-09-29","CELIANE BARBOSA DA SILVA","11584","2019-01-16","2019-12","13",,,,"60","1.52",,,,,
"JOAQUIM MIGUEL PAZ DE SOUZA","898004998943954",,,"2016-03-16","THAYNARA PAZ DE PINHO","12316","2018-02-14","2019-12","13",,,,"13.2",,,,,,
"JULLIANY PIETRA SOUZA DOS SANTOS","898004603953897",,,"2014-10-03","JUSSARA LIMA DE SOUZA","10690","2019-01-22","2019-12","13",,,,"80.2","1.56",,,,,
"EDILSON LINS RABELO","702504357190130",,,"2014-08-22","RAIMUNDA CRISTINA DOS REIS LINS","11614","2018-02-15","2019-12","13",,,,,,,,,,
"YHESHUA ADONAY RIVERO VALERA","708902770805918",,,"2013-11-22","YENNIFER JOSEFINA VALERA BRACAMONTE","12211","2017-12-07","2019-12","13",,,,"57","1.51",,,,,
"YHESHUA ADONAY RIVERO VALERA","708902770805918",,,"2013-11-22","YENNIFER JOSEFINA VALERA BRACAMONTE","12211","2018-04-05","2019-12","13",,,,,,,,,,
"YHESHUA ADONAY RIVERO VALERA","708902770805918",,,"2013-11-22","YENNIFER JOSEFINA VALERA BRACAMONTE","12211","2018-04-20","2019-12","13",,,,"59.8","1.5",,,,,
"YHESHUA ADONAY RIVERO VALERA","708902770805918",,,"2013-11-22","YENNIFER JOSEFINA VALERA BRACAMONTE","12211","2019-09-30","2019-12","13",,,,,,,,,,
"BEATRICY COSTA MARTINS","898004100614316",,,"2013-10-26","LIVIANE DA COSTA PINHEIRO","10753","2018-12-18","2019-12","13",,,,"68.7","1.58",,,,,
