"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DPP","DUM","SEMANA_GESTACAO","UBS","PROFISSIONAL"
"JANDERLANE PAULI","700101954524513","01409015238",,"1993-08-13","JANETE MARIA PAULI","3654","2019-01-16","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE CAMBARA",
"JANDERLANE PAULI","700101954524513","01409015238",,"1993-08-13","JANETE MARIA PAULI","3654","2019-06-05","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ELIZABETE FRANCA CARVALHO","703003802655973",,,"1981-02-24","EUZAMAR FERREIRA FRANCA","3671","2018-09-18","2019-12","1","ATIVO",,,,,"2019-10-25","2019-01-18",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ELIZABETE FRANCA CARVALHO","703003802655973",,,"1981-02-24","EUZAMAR FERREIRA FRANCA","3671","2019-05-22","2019-12","1","ATIVO",,,,,"2019-10-25","2019-01-18",,"UNIDADE BASICA DE SAUDE CAMBARA",
"LARISSA LORRANYLOPES DE CARVALHO","898004200450889",,,"1998-01-18","ROSIANE MOURA LOPES","3716","2019-06-24","2019-12","1","INATIVO",,,,,"2019-07-19","2018-10-12",,"UNIDADE BASICA DE SAUDE CAMBARA",
"INGRIDIS PORFIRIO DA SILVA","702808697146163","02232992276",,"1992-01-18","MARIA CINTIA DA SILVA","3777","2018-11-28","2019-12","1","ATIVO",,,,,"2019-05-23","2018-08-16",,"UNIDADE BASICA DE SAUDE CAMBARA",
"INGRIDIS PORFIRIO DA SILVA","702808697146163","02232992276",,"1992-01-18","MARIA CINTIA DA SILVA","3777","2019-05-10","2019-12","1","ATIVO",,,,,"2019-05-23","2018-08-16",,"UNIDADE BASICA DE SAUDE CAMBARA",
"DAYSELANE ALEXA FERREIRA CARDOSO","704209273234084",,,"1994-02-18","DOMINGOS FERREIRA CARDOSO","3802","2019-09-10","2019-12","1","ATIVO",,,,,"2020-03-18","2019-06-11",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ROSILEILA FERREIRA DA COSTA","707804629411210",,,"1982-07-29","SUELI FERREIRA DA COSTA","3830","2019-08-09","2019-12","1","ATIVO",,,,,"2020-02-14","2019-05-07",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ROSANA GUERREIRO MARINHO","706004397013741",,,"1986-02-04","MARIA EVA GUERREIRO DA ROCHA","3836","2018-09-04","2019-12","1","INATIVO",,,,,"2019-04-13","2018-07-06",,"UNIDADE BASICA DE SAUDE CAMBARA",
"JACILMA KELLY FERNANDES LIMA","700501121089852","01170981240",,"1993-06-30","MARIA JOSE MESQUITA FERNANDES","3876","2018-08-15","2019-12","1","ATIVO",,,,,"2020-05-12","2019-08-05",,"UNIDADE BASICA DE SAUDE CAMBARA",
"JACILMA KELLY FERNANDES LIMA","700501121089852","01170981240",,"1993-06-30","MARIA JOSE MESQUITA FERNANDES","3876","2019-10-15","2019-12","1","ATIVO",,,,,"2020-05-12","2019-08-05",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ANDREZA BRITO BARBALHO","700906962089399",,,"1994-05-03","MARIA DO CARMO BRITO DE SOUZA","3886","2019-02-11","2019-12","1","ATIVO",,,,,"2019-10-09","2019-01-02",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"ANDREZA BRITO BARBALHO","700906962089399",,,"1994-05-03","MARIA DO CARMO BRITO DE SOUZA","3886","2019-05-30","2019-12","1","ATIVO",,,,,"2019-10-09","2019-01-02",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"KARINE DE JESUS DA SILVA RIBEIRO","702804642052864",,,"1990-12-02","VALDIRENI DA CONCEICAO DE JESUS","3887","2019-11-19","2019-12","1","ATIVO",,,,,"2020-06-07","2019-08-31",,"UNIDADE BASICA DE SAUDE CAMBARA",
"ELISANGELA SOUZA CASTRO","706306143513180",,,"1984-10-25","MARIA IVA SOUZA CASTRO","3945","2019-07-03","2019-12","1","ATIVO",,,,,"2020-01-18","2019-04-11",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARIA IZABEL SILVA DAS CHAGAS","898002745314833",,,"2002-02-02","MARIA DO SOCORRO SILVA DE PAULA","4023","2018-09-14","2019-12","1","ATIVO",,,,,"2019-02-02","2018-04-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"NATALIA SILVA SOUZA","898002792567122",,,"1999-03-18","SILVANIA COUTINHO DA SILVA","4075","2018-12-05","2019-12","1","ATIVO",,,,,"2019-05-12","2018-08-05",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"NATALIA SILVA SOUZA","898002792567122",,,"1999-03-18","SILVANIA COUTINHO DA SILVA","4075","2019-06-04","2019-12","1","ATIVO",,,,,"2019-05-12","2018-08-05",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"GISLANE GOMES VIEIRA","703105387451660","03444150237","16305716944","1999-12-09","ROSINEIDE GOMES","4093","2018-09-24","2019-12","1","ATIVO",,,,,"2018-12-19","2018-03-12",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ALDILENE PEREIRA DA SILVA","705001262858157",,,"1985-11-01","LAURA PEREIRA","4217","2019-10-15","2019-12","1","ATIVO",,,,,"2019-12-25","2019-03-18",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ELISANI DINIZ DA SILVA","702802147390163",,,"1989-11-12","ERCELINA DINIZ DA SILVA","4248","2019-01-16","2019-12","1","ATIVO",,,,,"2019-08-04","2018-10-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ELISANI DINIZ DA SILVA","702802147390163",,,"1989-11-12","ERCELINA DINIZ DA SILVA","4248","2019-06-30","2019-12","1","ATIVO",,,,,"2019-08-04","2018-10-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LEONILDE OLIVEIRA MANDUCA","700307985465334",,,"1991-12-31","IRANILSE DE SOUSA OLIVEIRA","4277","2018-09-13","2019-12","1","ATIVO",,,,,"2018-11-24","2018-02-17",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"DAMARIS PINHEIRO DE MATOS","700004199770709","01213662273",,"1999-07-19","KENYA APARECIDA DE MATOS","4324","2019-09-12","2019-12","1","ATIVO",,,,,"2020-03-24","2019-06-17",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ESTER DE OLIVEIRA RIBEIRO","700501731722850",,,"1996-04-15","WILCILENE DE OLIVEIRA RIBEIRO","4335","2019-05-16","2019-12","1","ATIVO",,,,,"2019-10-01","2018-12-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ESTER DE OLIVEIRA RIBEIRO","700501731722850",,,"1996-04-15","WILCILENE DE OLIVEIRA RIBEIRO","4335","2019-02-06","2019-12","1","ATIVO",,,,,"2019-10-01","2018-12-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"VIVIAN MARIA COLARES DOS SANTOS","704205731948483",,,"1984-10-16","RAIMUNDA COLARES DE ARAUJO","4346","2019-03-30","2019-12","1","ATIVO",,,,,"2019-10-18","2019-01-11",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"VIVIAN MARIA COLARES DOS SANTOS","704205731948483",,,"1984-10-16","RAIMUNDA COLARES DE ARAUJO","4346","2019-05-27","2019-12","1","ATIVO",,,,,"2019-10-18","2019-01-11",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MELISSA JOSE DA SILVA","703007896147075","04379846210",,"2001-06-09","MARLENE PINHO MOISES","4382","2018-11-06","2019-12","1","ATIVO",,,,,"2019-03-13","2018-06-06",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"DAIANA NUNES DE OLIVEIRA","700807497476685",,,"1993-12-14","DIRCILENE NUNES DE SOUZA","4397","2019-08-16","2019-12","1","ATIVO",,,,,"2020-03-09","2019-06-02",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"VERA SOUZA DE ASSIS","707406043589573","04637008212",,"1999-01-21","ROSIMEIRE DE SOUZA SANTANA","4447","2019-05-16","2019-12","1","ATIVO",,,,,"2019-12-09","2019-03-02",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"IRACEMA SOUZA DE ASSIS","709800026977894",,,"1996-01-08","ROSIMEIRE DE SOUZA SANTANA","4455","2019-08-05","2019-12","1","ATIVO",,,,,"2020-01-05","2019-03-29",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"KEITIANE MAGALHAES DE PINHO","702303550624520",,,"1997-06-02","ANA CRISTINA ANDRADE MAGALHAES","4474","2019-02-23","2019-12","1","ATIVO",,,,,"2019-08-12","2018-11-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"KEITIANE MAGALHAES DE PINHO","702303550624520",,,"1997-06-02","ANA CRISTINA ANDRADE MAGALHAES","4474","2019-05-16","2019-12","1","ATIVO",,,,,"2019-08-12","2018-11-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"FELICIA BEVIS DAMAZIO","700501948770954",,,"1977-08-02","DESCONHECE MAE","4492","2019-02-05","2019-12","1","ATIVO",,,,,"2019-09-17","2018-12-10",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"FELICIA BEVIS DAMAZIO","700501948770954",,,"1977-08-02","DESCONHECE MAE","4492","2019-08-30","2019-12","1","ATIVO",,,,,"2019-09-17","2018-12-10",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LUCIVANIA DAMAZIO LOPES","709705043823390",,,"1996-09-06","FELICIA BEVIS DAMAZIO","4493","2019-07-29","2019-12","1","ATIVO",,,,,"2020-02-29","2019-05-22",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LUIZA HELENA DAVID MARTINS","898003984352117",,,"1997-06-13","ELIZABET DA SILVA DAVID MARTINS","4601","2018-08-30","2019-12","1","ATIVO",,,,,"2018-10-23","2018-01-16",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LOLITA AZEVEDO","705005807872350","55510140291","15661308276","1990-08-26","FRANCISCA AZEVEDO","4614","2019-02-04","2019-12","1","ATIVO",,,,,"2019-06-25","2018-09-18",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LOLITA AZEVEDO","705005807872350","55510140291","15661308276","1990-08-26","FRANCISCA AZEVEDO","4614","2019-05-24","2019-12","1","ATIVO",,,,,"2019-06-25","2018-09-18",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JUCIARA DE OLIVEIRA AMARANTE","705008425834258",,"20345686696","1996-10-15","JURACY DE OLIVEIRA AMARANTE","4646","2019-03-28","2019-12","1","ATIVO",,,,,"2019-10-17","2019-01-10",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JUCIARA DE OLIVEIRA AMARANTE","705008425834258",,"20345686696","1996-10-15","JURACY DE OLIVEIRA AMARANTE","4646","2019-05-23","2019-12","1","ATIVO",,,,,"2019-10-17","2019-01-10",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JAYNNE HELENA DE SOUSA LIMA","700808969513385","03166405224",,"1995-09-19","ANTONIA CORREIA DE SOUSA","4706","2019-10-18","2019-12","1","ATIVO",,,,,"2020-04-28","2019-07-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"THALEYA REGINA CUNHA MENEZES","706302705279378",,,"1996-08-20","PAULA PATRICIA CUNHA DE FREITAS","4739","2019-10-29","2019-12","1","ATIVO",,,,,"2020-06-04","2019-08-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MARIA DE JESUS TEIXEIRA DOS SANTOS","709007814488115","82747091287",,"1986-05-05","DARCY TEIXEIRA","4795","2018-08-29","2019-12","1","INATIVO",,,,,"2018-11-12","2018-02-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ROMELIA LIA DA SILVA KAITAN","700505520669651",,,"1992-03-19","JOSEFINA DA SILVA","4832","2018-08-10","2019-12","1","ATIVO",,,,,"2018-08-04","2017-10-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JOSEANE MANA DASILVA","704207772437884",,,"1996-11-15","JOSEFINA DA SILVA","4844","2018-12-19","2019-12","1","INATIVO",,,,,"2019-04-23","2018-07-16",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"FERNANDA PEREIRA SILVA","702400546127425",,,"1999-07-07","GILVANA MATOS PEREIRA","4869","2019-09-24","2019-12","1","ATIVO",,,,,"2020-03-12","2019-06-05",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"ELENILDES ESPIRITO SANTO OLIVEIRA","701101863254880","95836144249","16163353073","1985-01-06","MADALENA MARIA DO ESPIRITO SANTO","4915","2018-08-29","2019-12","1","INATIVO",,,,,"2018-12-19","2018-03-12",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"TALITA CAROLINA NASCIMENTO SOUSA","700203474442921",,,"1998-11-16","TEREZINHA FRANCISCA NASCIMENTO SOUSA","4932","2019-09-04","2019-12","1","ATIVO",,,,,"2020-04-11","2019-07-04",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ANA CELIA DOS SANTOS PIABA","126029716600003",,,"1984-07-05","FRANCISCA MARTIL PIABA","4936","2018-09-19","2019-12","1","ATIVO",,,,,"2018-10-23","2018-01-16",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"VERONICA DE SOUZA","700006918393205",,,"1978-09-30","MARIA DE SOUZA","4996","2019-02-04","2019-12","1","INATIVO",,,,,"2019-09-05","2018-11-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"VERONICA DE SOUZA","700006918393205",,,"1978-09-30","MARIA DE SOUZA","4996","2019-05-23","2019-12","1","INATIVO",,,,,"2019-09-05","2018-11-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"NAIANDRA RIBEIRO DOS SANTOS","709008805908116","03997933219",,"2004-02-24","PIERANGELIS RIBEIRO DOS SANTOS","5046","2018-09-05","2019-12","1","INATIVO",,,,,"2018-10-22","2018-01-15",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"MICAELE DA SILVA RAPOSO","700000390534204",,,"1995-08-04","DAMIANA SIMPLICIO","5096","2019-06-28","2019-12","1","ATIVO",,,,,"2019-08-19","2018-11-12",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"KELLIANE DOS SANTOS VALERIO","706902115549533",,,"1998-02-14","ROSA DOS SANTOS VALERIO","5102","2019-05-17","2019-12","1","ATIVO",,,,,"2019-08-28","2018-11-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"QUEILA LIMA DAMASCENO","707405093500079",,,"1980-01-27","MARIA FERREIRA DAMASCENA","5112","2018-08-06","2019-12","1","ATIVO",,,,,"2018-09-08","2017-12-01",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ADRIANA PESSOA DA SILVA","707401021469074",,,"1984-04-10","LUCINDA PESSOA DA SILVA","5155","2019-05-13","2019-12","1","ATIVO",,,,,"2019-12-08","2019-03-01",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ELANE OLIVEIRA BRITO","701201035876311","02146628294",,"1976-12-07","MARINETE OLIVEIRA BRITO","5221","2019-01-03","2019-12","1","INATIVO",,,,,"2019-03-12","2018-06-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"IZETE LOPES DE SOUZA","707601253759193",,,"1988-05-09","DALGISA LIPOES DE SOUZA","5289","2018-12-05","2019-12","1","ATIVO",,,,,"2019-05-27","2018-08-20",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"IZETE LOPES DE SOUZA","707601253759193",,,"1988-05-09","DALGISA LIPOES DE SOUZA","5289","2019-05-21","2019-12","1","ATIVO",,,,,"2019-05-27","2018-08-20",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"SUNAMITA REIS DA SILVA","703400201346317","02822584265",,"1997-05-21","NAIDE REIS DA SILVA","5333","2019-05-09","2019-12","1","ATIVO",,,,,"2019-11-16","2019-02-09",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"NILMARA DO NASCIMENTO SILVA","703406499010400","53156587249","16575027165","1996-07-31","EDNA MARIA DO NASCIMENTO SILVA","5439","2018-10-09","2019-12","1","ATIVO",,,,,"2019-04-08","2018-07-01",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"BRUNA PAULA DA SILVA ESTEVES","898005125072569",,,"2003-08-04","JULIANA DA SILVA ESTEVES","5464","2019-07-03","2019-12","1","ATIVO",,,,,"2019-11-23","2019-02-16",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"RITA DE CASSIA ARANHAB COSTA","707005853466331",,,"1992-07-12","MARILENE ARANHA COSTA","5499","2019-03-06","2019-12","1","ATIVO",,,,,"2019-07-31","2018-10-24",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"CAROLINA ADRIANA CRUZ","704209720708986",,,"1988-04-10","NOME INCOMPLETO","5543","2019-10-03","2019-12","1","ATIVO",,,,,"2019-11-09","2019-02-02",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ERICA DA SILVA LEMOS","700207968112020","00109229207",,"1987-10-07","MARIA DAS GRACAS ALVES DA SILVA","5558","2019-07-05","2019-12","1","ATIVO",,,,,"2020-02-05","2019-04-28",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"RAYANE DA SILVA E SILVA","701002826229195",,,"1992-02-01","IVONE WILLIAMS DA SILVA","5656","2019-12-03","2019-12","1","ATIVO",,,,,"2020-07-08","2019-10-01",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ROSANE COSTA SIMON","700005936530102",,,"1987-07-16","ISABEL SOUZA DA COSTA","5658","2019-01-11","2019-12","1","ATIVO",,,,,"2019-06-28","2018-09-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ROSANE COSTA SIMON","700005936530102",,,"1987-07-16","ISABEL SOUZA DA COSTA","5658","2019-05-22","2019-12","1","ATIVO",,,,,"2019-06-28","2018-09-21",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JULIANA LIRA SA","702603740786049","99903849249",,"1989-03-03","MARIA APARECIDA DA SILVA LIRA","5666","2019-10-30","2019-12","1","ATIVO",,,,,"2020-05-01","2019-07-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ELLY DA SILVA","700107985010215",,,"1999-07-30","SANDRA PEREIRA","5685","2018-12-18","2019-12","1","ATIVO",,,,,"2019-06-06","2018-08-30",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"ELLY DA SILVA","700107985010215",,,"1999-07-30","SANDRA PEREIRA","5685","2019-06-10","2019-12","1","ATIVO",,,,,"2019-06-06","2018-08-30",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"YARA DA SILVA ALMEIDA","703003875471279",,,"1987-12-17","RAI MENDES DA SILVA","5731","2018-08-20","2019-12","1","INATIVO",,,,,"2019-03-22","2018-06-15",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"GLEICIANE LIMA FERREIRA","700403962367943","70016347277","16256534280","2000-08-23","ROSALINA DE LIMA","5733","2018-11-05","2019-12","1","ATIVO",,,,,"2019-02-01","2018-04-24",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"GLEICIANE LIMA FERREIRA","700403962367943","70016347277","16256534280","2000-08-23","ROSALINA DE LIMA","5733","2019-05-10","2019-12","1","ATIVO",,,,,"2019-02-01","2018-04-24",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JENIANA RODRIGUES DE SOUZA","705200452125670",,,"1994-04-19","ISABEL VIRIATO RODRIGUES SE SOUZA","5736","2019-01-09","2019-12","1","ATIVO",,,,,"2019-07-24","2018-10-17",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"JENIANA RODRIGUES DE SOUZA","705200452125670",,,"1994-04-19","ISABEL VIRIATO RODRIGUES SE SOUZA","5736","2019-05-22","2019-12","1","ATIVO",,,,,"2019-07-24","2018-10-17",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"DELCILENE DANTAS DA SILVA","707003879734234",,,"1986-02-24","MARIA TEREZA BARRETO DANTAS","5751","2019-09-04","2019-12","1","ATIVO",,,,,"2020-04-12","2019-07-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"SUSANA SILVA LIMA","704106456971450","70346682215","16619713689","1978-12-06","ELIZA MEIRELES SILVA","5766","2018-08-09","2019-12","1","ATIVO",,,,,"2018-10-17","2018-01-10",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"SUSANA SILVA LIMA","704106456971450","70346682215","16619713689","1978-12-06","ELIZA MEIRELES SILVA","5766","2019-09-04","2019-12","1","ATIVO",,,,,"2018-10-17","2018-01-10",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"GILVANEIDE FERNANDES DA SILVA","700606443347063",,,"1990-09-10","MARINEZ RODRIGUES FERNANDES","5786","2018-08-03","2019-12","1","ATIVO",,,,,"2018-10-24","2018-01-17",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"GILVANEIDE FERNANDES DA SILVA","700606443347063",,,"1990-09-10","MARINEZ RODRIGUES FERNANDES","5786","2019-05-10","2019-12","1","ATIVO",,,,,"2018-10-24","2018-01-17",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ANGELICA GABRIEL","704009340853064",,,"1973-01-24","ALZIRA GABRIEL","5815","2019-11-25","2019-12","1","ATIVO",,,,,"2020-03-27","2019-06-20",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"PAMELA MARTINS DE AMARAL","705608407307017",,"16598584702","1999-01-16","RUBINEIA PEREIRA MARTINS","5859","2019-01-16","2019-12","1","ATIVO",,,,,"2019-07-17","2018-10-10",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ALAIDE BRITO MIRANDA","700302957047332","05564939239",,"2000-10-21","NELIZA BRITO DE QUEIROZ","5884","2019-09-10","2019-12","1","ATIVO",,,,,"2020-03-10","2019-06-03",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"THAIS RODRIGUES DOS SANTOS","704607139651126","01472644212",,"1994-05-12","MARIA JOSE RODRIGUES","5963","2018-10-23","2019-12","1","ATIVO",,,,,"2019-06-02","2018-08-26",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"THAIS RODRIGUES DOS SANTOS","704607139651126","01472644212",,"1994-05-12","MARIA JOSE RODRIGUES","5963","2019-05-21","2019-12","1","ATIVO",,,,,"2019-06-02","2018-08-26",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"KEITIANE ROQUE GOMES","704301581500798","02034346254",,"1995-12-05","ANA NICE MEGIAS ROQUE","5965","2018-10-31","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"KEITIANE ROQUE GOMES","704301581500798","02034346254",,"1995-12-05","ANA NICE MEGIAS ROQUE","5965","2019-05-24","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ANATOLIA ROQUE DA SILVA","708509315609773","06378258295","21213458848","2001-09-17","ANA NICE MEGIAS ROQUE","6018","2019-10-01","2019-12","1","ATIVO",,,,,"2020-04-08","2019-07-01",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"BEATRIZ DIAS COSTA","704801073304140","03589043237",,"1996-11-27","JORGINA DIAS COSTA","6025","2019-09-03","2019-12","1","ATIVO",,,,,"2020-04-30","2019-07-24",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ALESSANDRA PANTOJA DO NASCIMENTO","704004399192167","00860734277",,"1990-10-28","ANA RITA PANTOJA DO NASCIMENTO","6148","2019-05-15","2019-12","1","ATIVO",,,,,"2019-12-08","2019-03-01",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ALESSANDRA PANTOJA DO NASCIMENTO","704004399192167","00860734277",,"1990-10-28","ANA RITA PANTOJA DO NASCIMENTO","6148","2019-04-17","2019-12","1","ATIVO",,,,,"2019-12-08","2019-03-01",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"THAIS ARCINDA","708409772206362",,,"1993-09-28","BERA MONICA","6197","2018-08-16","2019-12","1","ATIVO",,,,,"2018-09-24","2017-12-17",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"JACKLANE LOPES GOMES","708402708709360",,"16236183458","1994-12-05","VERA LUCIA VIEIRA LOPES","6264","2019-04-04","2019-12","1","ATIVO",,,,,"2019-10-05","2018-12-29",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"JACKLANE LOPES GOMES","708402708709360",,"16236183458","1994-12-05","VERA LUCIA VIEIRA LOPES","6264","2019-06-13","2019-12","1","ATIVO",,,,,"2019-10-05","2018-12-29",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"GEISIELE DE MATOS SILVA","704801576134644",,,"1986-07-23","CLEOMILDES DE MATOS SILVA","6284","2019-08-09","2019-12","1","ATIVO",,,,,"2019-12-29","2019-03-22",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"DARA OLIVEIRA MAGALHAES","703009837587279","02613796235","20173680938","1997-04-23","CREUZA ELANE OLIVEIRA URBANO","6331","2018-08-01","2019-12","1","ATIVO",,,,,"2019-02-17","2018-05-10",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"RAYANE FARIAS DE FREITAS","703605020028138","98392425200","16607744320","1996-11-28","FRANCIANE RICARDO FARIAS","6449","2019-08-06","2019-12","1","INATIVO",,,,,"2020-03-19","2019-06-12",,"UNIDADE BASICA DE SAUDE CAMBARA",
"GESSIANE SENA SOUSA","707808692978714","01083076205",,"1994-05-27","VANDA MARIA SENA DE SOUSA","6488","2019-10-02","2019-12","1","ATIVO",,,,,"2020-04-21","2019-07-14",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ANA KAROLINA FELIX","700009055623304","02469752299",,"1998-11-09","MARINALVA FELIX","6502","2018-07-26","2019-12","1","ATIVO",,,,,"2019-01-24","2018-04-17",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"ANA ESMERALDA DE SOUSA MACHADO","702806628158067","03434280243","16130092637","2000-10-29","KATIANE DE SOUSA MACHADO","6504","2019-05-07","2019-12","1","ATIVO",,,,,"2019-11-21","2019-02-14",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"ANA ESMERALDA DE SOUSA MACHADO","702806628158067","03434280243","16130092637","2000-10-29","KATIANE DE SOUSA MACHADO","6504","2019-06-10","2019-12","1","ATIVO",,,,,"2019-11-21","2019-02-14",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"DAYANE MENEZES DA SILVA","704309505228796","04585227245","16121241773","2000-12-02","MARIZA MENEZES MANGABEIRA","6525","2018-11-07","2019-12","1","ATIVO",,,,,"2019-06-17","2018-09-10",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
